"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","From Pass","To Pass","From Start Lat (deg)","From Start Lon (deg)","From Start Alt (km)","From Stop Lat (deg)","From Stop Lon (deg)","From Stop Alt (km)","To Start Lat (deg)","To Start Lon (deg)","To Start Alt (km)","To Stop Lat (deg)","To Stop Lon (deg)","To Stop Alt (km)","From Pass End","To Pass End","To Object","From Object","To Parent","From Parent"
8 Feb 2024 10:06:03.886,8 Feb 2024 10:18:04.375,720.489,"282","N/A",61.960,-109.536,566.630092,16.777,-112.547,551.769024,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"282","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
8 Feb 2024 11:45:37.162,8 Feb 2024 11:47:31.854,114.692,"283","N/A",47.808,-134.493,561.697124,40.622,-134.972,559.023747,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"283","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
8 Feb 2024 20:50:08.907,8 Feb 2024 21:01:18.535,669.627,"289","N/A",19.118,-90.998,552.277857,61.106,-93.796,566.361781,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"289","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
8 Feb 2024 22:25:30.209,8 Feb 2024 22:36:58.620,688.411,"290","N/A",17.507,-114.902,551.921421,60.681,-117.779,566.226353,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"290","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
9 Feb 2024 08:27:52.406,9 Feb 2024 08:38:00.602,608.196,"296","N/A",58.713,-85.907,565.583988,20.573,-88.448,552.622430,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"296","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
9 Feb 2024 10:02:47.505,9 Feb 2024 10:14:47.095,719.591,"297","N/A",61.947,-109.701,566.626033,16.821,-112.708,551.777926,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"297","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
9 Feb 2024 11:42:33.600,9 Feb 2024 11:44:00.558,86.959,"298","N/A",46.992,-134.712,561.393550,41.544,-135.075,559.364250,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"298","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
9 Feb 2024 20:46:51.037,9 Feb 2024 20:58:02.472,671.435,"304","N/A",19.038,-91.157,552.259404,61.139,-93.963,566.372231,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"304","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
9 Feb 2024 22:22:14.574,9 Feb 2024 22:33:41.395,686.821,"305","N/A",17.567,-115.070,551.934242,60.641,-117.940,566.213683,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"305","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
10 Feb 2024 08:24:34.715,10 Feb 2024 08:34:45.724,611.008,"311","N/A",58.781,-86.066,565.606818,20.465,-88.619,552.596172,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"311","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
10 Feb 2024 09:59:31.130,10 Feb 2024 10:11:29.801,718.670,"312","N/A",61.933,-109.866,566.621824,16.865,-112.869,551.787041,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"312","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
10 Feb 2024 11:39:37.609,10 Feb 2024 11:40:21.689,44.080,"313","N/A",45.702,-134.962,560.912464,42.941,-135.146,559.882584,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"313","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
10 Feb 2024 20:43:33.185,10 Feb 2024 20:54:46.390,673.205,"319","N/A",18.958,-91.316,552.241266,61.171,-94.129,566.382298,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"319","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
10 Feb 2024 22:18:58.957,10 Feb 2024 22:30:24.163,685.205,"320","N/A",17.629,-115.239,551.947351,60.601,-118.102,566.200833,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"320","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
11 Feb 2024 08:21:17.033,11 Feb 2024 08:31:30.824,613.791,"326","N/A",58.849,-86.226,565.629445,20.359,-88.791,552.570365,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"326","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
11 Feb 2024 09:56:14.764,11 Feb 2024 10:08:12.491,717.727,"327","N/A",61.919,-110.032,566.617470,16.910,-113.031,551.796372,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"327","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
11 Feb 2024 20:40:15.350,11 Feb 2024 20:51:30.308,674.958,"334","N/A",18.880,-91.475,552.223440,61.202,-94.295,566.392337,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"334","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
11 Feb 2024 22:15:43.359,11 Feb 2024 22:27:06.914,683.556,"335","N/A",17.691,-115.407,551.960739,60.560,-118.263,566.187665,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"335","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
12 Feb 2024 08:17:59.372,12 Feb 2024 08:28:15.897,616.525,"341","N/A",58.916,-86.386,565.651617,20.254,-88.962,552.545084,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"341","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
12 Feb 2024 09:52:58.405,12 Feb 2024 10:04:55.167,716.762,"342","N/A",61.905,-110.197,566.612963,16.957,-113.192,551.805918,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"342","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
12 Feb 2024 20:36:57.532,12 Feb 2024 20:48:14.211,676.679,"349","N/A",18.803,-91.634,552.205922,61.233,-94.462,566.402094,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"349","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
12 Feb 2024 22:12:27.778,12 Feb 2024 22:23:49.658,681.880,"350","N/A",17.755,-115.576,551.974419,60.518,-118.425,566.174325,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"350","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
13 Feb 2024 08:14:41.727,13 Feb 2024 08:25:00.945,619.218,"356","N/A",58.982,-86.546,565.673429,20.151,-89.133,552.520279,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"356","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
13 Feb 2024 09:49:42.057,13 Feb 2024 10:01:37.828,715.771,"357","N/A",61.890,-110.362,566.608244,17.004,-113.353,551.815683,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"357","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
13 Feb 2024 20:33:39.731,13 Feb 2024 20:44:58.105,678.374,"364","N/A",18.726,-91.793,552.188708,61.263,-94.628,566.411656,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"364","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
13 Feb 2024 22:09:12.217,13 Feb 2024 22:20:32.392,680.175,"365","N/A",17.819,-115.744,551.988391,60.476,-118.586,566.160760,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"365","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
14 Feb 2024 08:11:24.097,14 Feb 2024 08:21:45.964,621.867,"371","N/A",59.047,-86.706,565.694887,20.049,-89.304,552.496014,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"371","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
14 Feb 2024 09:46:25.711,14 Feb 2024 09:58:20.473,714.763,"372","N/A",61.875,-110.527,566.603497,17.052,-113.514,551.825669,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"372","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
14 Feb 2024 20:30:21.947,14 Feb 2024 20:41:41.989,680.042,"379","N/A",18.651,-91.953,552.171793,61.293,-94.794,566.421026,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"379","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
14 Feb 2024 22:05:56.673,14 Feb 2024 22:17:15.114,678.441,"380","N/A",17.885,-115.913,552.002659,60.433,-118.748,566.146969,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"380","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
15 Feb 2024 08:08:06.483,15 Feb 2024 08:18:30.965,624.482,"386","N/A",59.111,-86.865,565.715997,19.949,-89.475,552.472129,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"386","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
15 Feb 2024 09:43:09.375,15 Feb 2024 09:55:03.104,713.729,"387","N/A",61.859,-110.693,566.598533,17.101,-113.675,551.835878,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"387","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
15 Feb 2024 20:27:04.180,15 Feb 2024 20:38:25.864,681.685,"394","N/A",18.577,-92.112,552.155174,61.322,-94.960,566.430206,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"394","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
15 Feb 2024 22:02:41.148,15 Feb 2024 22:13:57.826,676.677,"395","N/A",17.952,-116.082,552.017229,60.390,-118.909,566.132947,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"395","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
16 Feb 2024 08:04:48.885,16 Feb 2024 08:15:15.943,627.059,"401","N/A",59.174,-87.026,565.736765,19.850,-89.646,552.448682,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"401","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
16 Feb 2024 09:39:53.047,16 Feb 2024 09:51:45.719,712.672,"402","N/A",61.842,-110.858,566.593414,17.151,-113.836,551.846312,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"402","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
16 Feb 2024 20:23:46.429,16 Feb 2024 20:35:09.730,683.301,"409","N/A",18.504,-92.271,552.138844,61.351,-95.127,566.439198,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"409","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
16 Feb 2024 21:59:25.642,16 Feb 2024 22:10:40.526,674.884,"410","N/A",18.021,-116.250,552.032104,60.345,-119.070,566.118692,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"410","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
17 Feb 2024 08:01:31.301,17 Feb 2024 08:12:00.899,629.598,"416","N/A",59.236,-87.186,565.757195,19.753,-89.816,552.425663,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"416","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
17 Feb 2024 09:36:36.728,17 Feb 2024 09:48:28.318,711.590,"417","N/A",61.825,-111.023,566.588130,17.202,-113.997,551.856990,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"417","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
17 Feb 2024 20:20:28.695,17 Feb 2024 20:31:53.587,684.891,"424","N/A",18.432,-92.431,552.122805,61.379,-95.293,566.448005,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"424","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
17 Feb 2024 21:56:10.155,17 Feb 2024 22:07:23.215,673.061,"425","N/A",18.090,-116.419,552.047289,60.300,-119.231,566.104198,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"425","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
18 Feb 2024 07:58:13.732,18 Feb 2024 08:08:45.829,632.096,"431","N/A",59.297,-87.346,565.777295,19.657,-89.987,552.403118,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"431","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
18 Feb 2024 09:33:20.417,18 Feb 2024 09:45:10.904,710.487,"432","N/A",61.808,-111.189,566.582673,17.254,-114.157,551.867862,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"432","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
18 Feb 2024 20:17:10.978,18 Feb 2024 20:28:37.434,686.456,"439","N/A",18.361,-92.590,552.107059,61.406,-95.459,566.456628,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"439","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
18 Feb 2024 21:52:54.688,18 Feb 2024 22:04:05.893,671.205,"440","N/A",18.161,-116.588,552.062816,60.255,-119.393,566.089463,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"440","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
19 Feb 2024 07:54:56.179,19 Feb 2024 08:05:30.736,634.557,"446","N/A",59.357,-87.506,565.797068,19.563,-90.157,552.381002,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"446","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
19 Feb 2024 09:30:04.113,19 Feb 2024 09:41:53.473,709.361,"447","N/A",61.790,-111.354,566.577087,17.307,-114.318,551.878985,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"447","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
19 Feb 2024 20:13:53.278,19 Feb 2024 20:25:21.273,687.995,"454","N/A",18.292,-92.750,552.091588,61.433,-95.625,566.465070,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"454","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
19 Feb 2024 21:49:39.242,19 Feb 2024 22:00:48.562,669.320,"455","N/A",18.233,-116.757,552.078671,60.209,-119.554,566.074538,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"455","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
20 Feb 2024 07:51:38.639,20 Feb 2024 08:02:15.620,636.981,"461","N/A",59.416,-87.666,565.816521,19.470,-90.328,552.359305,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"461","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
20 Feb 2024 09:26:47.815,20 Feb 2024 09:38:36.027,708.212,"462","N/A",61.772,-111.520,566.571372,17.361,-114.479,551.890349,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"462","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
20 Feb 2024 20:10:35.593,20 Feb 2024 20:22:05.102,689.509,"469","N/A",18.223,-92.910,552.076395,61.459,-95.791,566.473333,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"469","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
20 Feb 2024 21:46:23.812,20 Feb 2024 21:57:31.217,667.405,"470","N/A",18.306,-116.926,552.094804,60.162,-119.715,566.059309,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"470","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
21 Feb 2024 07:48:21.114,21 Feb 2024 07:59:00.483,639.368,"476","N/A",59.475,-87.827,565.835660,19.379,-90.498,552.338022,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"476","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
21 Feb 2024 09:23:31.527,21 Feb 2024 09:35:18.565,707.038,"477","N/A",61.753,-111.685,566.565464,17.415,-114.639,551.901953,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"477","N/A","To Place Colorado_Springs","From Satellite Leo_Sat11","No Parent","No Parent"
20 Jan 2024 21:42:42.884,20 Jan 2024 21:52:29.520,586.636,"4","N/A",22.724,-85.449,553.169769,59.501,-87.900,565.844333,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"4","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
20 Jan 2024 23:16:43.924,20 Jan 2024 23:28:51.760,727.837,"5","N/A",16.061,-109.018,551.624964,61.708,-112.059,566.551578,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"5","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
21 Jan 2024 00:58:22.915,21 Jan 2024 01:00:19.800,116.885,"6","N/A",38.195,-134.500,558.136727,45.522,-134.988,560.845235,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"6","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
21 Jan 2024 09:20:22.198,21 Jan 2024 09:28:17.270,475.072,"11","N/A",55.394,-80.340,564.450413,25.606,-82.325,553.968896,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"11","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
21 Jan 2024 10:54:21.184,21 Jan 2024 11:06:39.297,738.113,"12","N/A",62.134,-103.901,566.684207,15.844,-106.984,551.582362,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"12","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
21 Jan 2024 12:31:43.846,21 Jan 2024 12:38:57.118,433.272,"13","N/A",56.153,-128.312,564.714563,28.998,-130.122,554.995338,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"13","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
21 Jan 2024 21:39:24.299,21 Jan 2024 21:49:13.887,589.588,"19","N/A",22.598,-85.605,553.136653,59.561,-88.068,565.863929,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"19","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
21 Jan 2024 23:13:27.713,21 Jan 2024 23:25:34.850,727.136,"20","N/A",16.085,-109.184,551.629687,61.688,-112.222,566.545327,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"20","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
22 Jan 2024 00:55:22.434,22 Jan 2024 00:56:48.406,85.971,"21","N/A",39.206,-134.731,558.504173,44.595,-135.091,560.499151,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"21","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
22 Jan 2024 09:17:03.586,22 Jan 2024 09:25:03.610,480.024,"26","N/A",55.520,-80.496,564.494572,25.422,-82.502,553.915678,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"26","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
22 Jan 2024 10:51:04.554,22 Jan 2024 11:03:22.515,737.961,"27","N/A",62.137,-104.065,566.684969,15.856,-107.148,551.584704,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"27","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
22 Jan 2024 12:28:29.263,22 Jan 2024 12:35:37.164,427.901,"28","N/A",56.027,-128.484,564.671052,29.209,-130.272,555.062098,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"28","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
22 Jan 2024 21:36:05.742,22 Jan 2024 21:45:58.235,592.493,"34","N/A",22.475,-85.761,553.104149,59.620,-88.237,565.883103,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"34","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
22 Jan 2024 23:10:11.514,22 Jan 2024 23:22:17.928,726.414,"35","N/A",16.110,-109.349,551.634560,61.668,-112.384,566.538860,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"35","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
23 Jan 2024 00:52:33.053,23 Jan 2024 00:53:05.918,32.865,"36","N/A",40.912,-135.009,559.130635,42.972,-135.147,559.894353,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"36","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
23 Jan 2024 09:13:45.020,23 Jan 2024 09:21:49.902,484.882,"41","N/A",55.644,-80.652,564.537666,25.241,-82.678,553.863607,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"41","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
23 Jan 2024 10:47:47.934,23 Jan 2024 11:00:05.715,737.781,"42","N/A",62.139,-104.229,566.685528,15.869,-107.311,551.587277,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"42","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
23 Jan 2024 12:25:14.723,23 Jan 2024 12:32:17.149,422.426,"43","N/A",55.899,-128.657,564.626552,29.424,-130.422,555.130409,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"43","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
23 Jan 2024 21:32:47.209,23 Jan 2024 21:42:42.571,595.363,"49","N/A",22.353,-85.917,553.072172,59.678,-88.405,565.902027,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"49","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
23 Jan 2024 23:06:55.334,23 Jan 2024 23:19:00.998,725.665,"50","N/A",16.135,-109.515,551.639674,61.647,-112.547,566.532238,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"50","N/A","To Place Colorado_Springs","From Satellite Leo_Sat12","No Parent","No Parent"
