"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","From Pass","To Pass","From Start Lat (deg)","From Start Lon (deg)","From Start Alt (km)","From Stop Lat (deg)","From Stop Lon (deg)","From Stop Alt (km)","To Start Lat (deg)","To Start Lon (deg)","To Start Alt (km)","To Stop Lat (deg)","To Stop Lon (deg)","To Stop Alt (km)","From Pass End","To Pass End","To Object","From Object","To Parent","From Parent"
11 Feb 2024 11:43:08.153,11 Feb 2024 11:55:22.034,733.882,"329","N/A",16.072,-100.828,551.627053,62.096,-103.894,566.672401,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"329","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
11 Feb 2024 13:20:57.132,11 Feb 2024 13:29:41.292,524.160,"330","N/A",23.756,-125.349,553.447471,56.623,-127.539,564.876799,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"330","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
11 Feb 2024 23:20:56.792,11 Feb 2024 23:32:54.122,717.329,"336","N/A",61.413,-95.758,566.458999,16.425,-98.755,551.697488,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"336","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
12 Feb 2024 00:57:05.127,12 Feb 2024 01:07:21.262,616.135,"337","N/A",60.075,-119.858,566.031186,21.446,-122.433,552.839213,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"337","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
12 Feb 2024 10:08:08.739,12 Feb 2024 10:14:19.144,370.404,"343","N/A",31.424,-78.001,555.779698,54.637,-79.548,564.184269,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"343","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
12 Feb 2024 11:39:51.221,12 Feb 2024 11:52:05.479,734.258,"344","N/A",16.050,-100.990,551.622815,62.098,-104.058,566.673079,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"344","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
12 Feb 2024 13:17:43.033,12 Feb 2024 13:26:23.033,520.000,"345","N/A",23.912,-125.523,553.490473,56.518,-127.696,564.840902,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"345","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
12 Feb 2024 23:17:39.796,12 Feb 2024 23:29:38.070,718.274,"351","N/A",61.439,-95.920,566.466985,16.391,-98.921,551.690668,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"351","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
13 Feb 2024 00:53:49.349,13 Feb 2024 01:04:02.910,613.561,"352","N/A",60.024,-120.026,566.014736,21.556,-122.589,552.867268,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"352","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
13 Feb 2024 10:04:48.155,13 Feb 2024 10:11:05.103,376.948,"358","N/A",31.173,-78.148,555.696858,54.796,-79.723,564.240512,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"358","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
13 Feb 2024 11:36:34.303,13 Feb 2024 11:48:48.918,734.615,"359","N/A",16.029,-101.153,551.618758,62.100,-104.223,566.673652,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"359","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
13 Feb 2024 13:14:28.973,13 Feb 2024 13:23:04.744,515.770,"360","N/A",24.072,-125.698,553.534386,56.412,-127.853,564.804293,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"360","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
13 Feb 2024 23:14:22.807,13 Feb 2024 23:26:22.003,719.196,"366","N/A",61.464,-96.083,566.474802,16.358,-99.088,551.684059,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"366","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
14 Feb 2024 00:50:33.586,14 Feb 2024 01:00:44.537,610.951,"367","N/A",59.972,-120.193,565.997984,21.669,-122.746,552.895784,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"367","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
14 Feb 2024 10:01:27.649,14 Feb 2024 10:07:50.993,383.344,"373","N/A",30.927,-78.296,555.616021,54.951,-79.898,564.295129,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"373","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
14 Feb 2024 11:33:17.400,14 Feb 2024 11:45:32.352,734.953,"374","N/A",16.010,-101.316,551.614883,62.102,-104.387,566.674132,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"374","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
14 Feb 2024 13:11:14.955,14 Feb 2024 13:19:46.423,511.467,"375","N/A",24.233,-125.873,553.579246,56.304,-128.010,564.766947,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"375","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
14 Feb 2024 23:11:05.827,14 Feb 2024 23:23:05.920,720.093,"381","N/A",61.488,-96.245,566.482454,16.326,-99.254,551.677659,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"381","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
15 Feb 2024 00:47:17.834,15 Feb 2024 00:57:26.141,608.307,"382","N/A",59.920,-120.361,565.980957,21.782,-122.903,552.924769,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"382","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
15 Feb 2024 09:58:07.218,15 Feb 2024 10:04:36.815,389.596,"388","N/A",30.686,-78.444,555.537095,55.102,-80.072,564.348143,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"388","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
15 Feb 2024 11:30:00.511,15 Feb 2024 11:42:15.775,735.264,"389","N/A",15.991,-101.479,551.611187,62.103,-104.551,566.674376,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"389","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
15 Feb 2024 13:08:00.977,15 Feb 2024 13:16:28.069,507.093,"390","N/A",24.398,-126.048,553.625024,56.194,-128.167,564.728845,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"390","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
15 Feb 2024 23:07:48.856,15 Feb 2024 23:19:49.818,720.962,"396","N/A",61.512,-96.408,566.489940,16.296,-99.420,551.671515,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"396","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
16 Feb 2024 00:44:02.097,16 Feb 2024 00:54:07.724,605.627,"397","N/A",59.867,-120.529,565.963640,21.897,-123.059,552.954229,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"397","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
16 Feb 2024 09:54:46.860,16 Feb 2024 10:01:22.577,395.717,"403","N/A",30.449,-78.593,555.459999,55.249,-80.246,564.399745,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"403","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
16 Feb 2024 11:26:43.636,16 Feb 2024 11:38:59.196,735.560,"404","N/A",15.973,-101.642,551.607671,62.103,-104.716,566.674596,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"404","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
16 Feb 2024 13:04:47.039,16 Feb 2024 13:13:09.683,502.644,"405","N/A",24.564,-126.224,553.671760,56.082,-128.324,564.689962,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"405","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
16 Feb 2024 23:04:31.892,16 Feb 2024 23:16:33.704,721.812,"411","N/A",61.535,-96.571,566.497263,16.266,-99.587,551.665526,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"411","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
17 Feb 2024 00:40:46.375,17 Feb 2024 00:50:49.285,602.910,"412","N/A",59.812,-120.697,565.945985,22.013,-123.216,552.984174,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"412","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
17 Feb 2024 09:51:26.570,17 Feb 2024 09:58:08.280,401.710,"418","N/A",30.217,-78.742,555.384655,55.393,-80.420,564.449944,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"418","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
17 Feb 2024 11:23:26.775,17 Feb 2024 11:35:42.606,735.831,"419","N/A",15.956,-101.805,551.604335,62.103,-104.880,566.674615,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"419","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
17 Feb 2024 13:01:33.147,17 Feb 2024 13:09:51.262,498.115,"420","N/A",24.734,-126.399,553.719533,55.967,-128.480,564.650273,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"420","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
17 Feb 2024 23:01:14.936,17 Feb 2024 23:13:17.575,722.639,"426","N/A",61.558,-96.733,566.504423,16.237,-99.753,551.659741,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"426","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
18 Feb 2024 00:37:30.667,18 Feb 2024 00:47:30.823,600.156,"427","N/A",59.757,-120.865,565.928022,22.131,-123.372,553.014612,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"427","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
18 Feb 2024 09:48:06.346,18 Feb 2024 09:54:53.923,407.577,"433","N/A",29.988,-78.891,555.310994,55.532,-80.594,564.498743,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"433","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
18 Feb 2024 11:20:09.929,18 Feb 2024 11:32:26.010,736.081,"434","N/A",15.940,-101.968,551.601178,62.103,-105.044,566.674499,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"434","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
18 Feb 2024 12:58:19.298,18 Feb 2024 13:06:32.806,493.508,"435","N/A",24.907,-126.575,553.768308,55.851,-128.637,564.609747,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"435","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
18 Feb 2024 22:57:57.989,18 Feb 2024 23:10:01.435,723.446,"441","N/A",61.580,-96.896,566.511424,16.208,-99.919,551.654101,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"441","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
19 Feb 2024 00:34:14.969,19 Feb 2024 00:44:12.336,597.367,"442","N/A",59.702,-121.033,565.909851,22.251,-123.529,553.045598,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"442","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
19 Feb 2024 09:44:46.186,19 Feb 2024 09:51:39.511,413.325,"448","N/A",29.764,-79.040,555.238950,55.668,-80.767,564.546260,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"448","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
19 Feb 2024 11:16:53.098,19 Feb 2024 11:29:09.407,736.309,"449","N/A",15.925,-102.132,551.598202,62.102,-105.208,566.674247,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"449","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
19 Feb 2024 12:55:05.494,19 Feb 2024 13:03:14.315,488.821,"450","N/A",25.082,-126.751,553.818145,55.732,-128.793,564.568391,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"450","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
19 Feb 2024 22:54:41.050,19 Feb 2024 23:06:45.276,724.226,"456","N/A",61.602,-97.059,566.518265,16.181,-100.085,551.648718,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"456","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
20 Feb 2024 00:30:59.291,20 Feb 2024 00:40:53.829,594.538,"457","N/A",59.645,-121.201,565.891258,22.371,-123.685,553.077049,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"457","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
20 Feb 2024 09:41:26.087,20 Feb 2024 09:48:25.047,418.961,"463","N/A",29.544,-79.190,555.168460,55.801,-80.940,564.592552,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"463","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
20 Feb 2024 11:13:36.280,20 Feb 2024 11:25:52.797,736.517,"464","N/A",15.910,-102.295,551.595402,62.101,-105.373,566.673859,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"464","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
20 Feb 2024 12:51:51.736,20 Feb 2024 12:59:55.787,484.051,"465","N/A",25.260,-126.927,553.869076,55.611,-128.949,564.526166,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"465","N/A","To Place Colorado_Springs","From Satellite Satellite541","No Parent","No Parent"
20 Jan 2024 17:24:01.417,20 Jan 2024 17:35:26.628,685.211,"2","N/A",18.400,-92.599,552.115575,61.366,-95.462,566.444133,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"2","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
20 Jan 2024 18:59:45.248,20 Jan 2024 19:10:55.005,669.757,"3","N/A",18.207,-116.597,552.072927,60.210,-119.396,566.074999,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"3","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
21 Jan 2024 05:01:46.705,21 Jan 2024 05:12:19.892,633.186,"9","N/A",59.314,-87.516,565.782741,19.606,-90.161,552.390931,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"9","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
21 Jan 2024 06:36:54.583,21 Jan 2024 06:48:42.639,708.056,"10","N/A",61.750,-111.363,566.564580,17.348,-114.322,551.887798,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"10","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
21 Jan 2024 17:20:43.715,21 Jan 2024 17:32:10.468,686.753,"17","N/A",18.330,-92.759,552.100065,61.393,-95.628,566.452608,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"17","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
21 Jan 2024 18:56:29.801,21 Jan 2024 19:07:37.671,667.870,"18","N/A",18.279,-116.766,552.088812,60.164,-119.557,566.060002,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"18","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
22 Jan 2024 04:58:29.164,22 Jan 2024 05:09:04.779,635.615,"24","N/A",59.373,-87.676,565.802260,19.512,-90.331,552.369163,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"24","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
22 Jan 2024 06:33:38.287,22 Jan 2024 06:45:25.190,706.903,"25","N/A",61.732,-111.529,566.558820,17.402,-114.482,551.899213,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"25","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
22 Jan 2024 17:17:26.031,22 Jan 2024 17:28:54.299,688.269,"32","N/A",18.261,-92.919,552.084836,61.419,-95.794,566.460901,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"32","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
22 Jan 2024 18:53:14.376,22 Jan 2024 19:04:20.324,665.947,"33","N/A",18.352,-116.936,552.105051,60.116,-119.718,566.044699,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"33","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
23 Jan 2024 04:55:11.637,23 Jan 2024 05:05:49.643,638.007,"39","N/A",59.431,-87.836,565.821465,19.421,-90.502,552.347809,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"39","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
23 Jan 2024 06:30:22.001,23 Jan 2024 06:42:07.726,705.726,"40","N/A",61.713,-111.694,566.552885,17.457,-114.643,551.910867,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"40","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
23 Jan 2024 17:14:08.362,23 Jan 2024 17:25:38.121,689.760,"47","N/A",18.193,-93.078,552.069877,61.445,-95.960,566.469015,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"47","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
23 Jan 2024 18:49:58.969,23 Jan 2024 19:01:02.964,663.995,"48","N/A",18.427,-117.105,552.121588,60.068,-119.879,566.029144,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"48","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
24 Jan 2024 04:51:54.124,24 Jan 2024 05:02:34.486,640.362,"54","N/A",59.489,-87.996,565.840359,19.331,-90.672,552.326862,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"54","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
24 Jan 2024 06:27:05.723,24 Jan 2024 06:38:50.247,704.525,"55","N/A",61.693,-111.860,566.546786,17.513,-114.804,551.922760,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"55","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
24 Jan 2024 17:10:50.709,24 Jan 2024 17:22:21.935,691.225,"62","N/A",18.126,-93.238,552.055192,61.470,-96.126,566.476952,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"62","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
24 Jan 2024 18:46:43.583,24 Jan 2024 18:57:45.593,662.010,"63","N/A",18.503,-117.274,552.138487,60.020,-120.040,566.013332,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"63","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
25 Jan 2024 04:48:36.625,25 Jan 2024 04:59:19.304,642.679,"69","N/A",59.546,-88.157,565.858952,19.242,-90.842,552.306357,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"69","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
25 Jan 2024 06:23:49.448,25 Jan 2024 06:35:32.758,703.310,"70","N/A",61.673,-112.025,566.540616,17.570,-114.964,551.934825,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"70","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
25 Jan 2024 17:07:33.073,25 Jan 2024 17:19:05.737,692.663,"77","N/A",18.060,-93.398,552.040778,61.495,-96.292,566.484649,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"77","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
25 Jan 2024 18:43:28.217,25 Jan 2024 18:54:28.207,659.989,"78","N/A",18.580,-117.443,552.155729,59.970,-120.201,565.997205,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"78","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
26 Jan 2024 04:45:19.139,26 Jan 2024 04:56:04.106,644.967,"84","N/A",59.602,-88.317,565.877243,19.154,-91.012,552.286163,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"84","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
26 Jan 2024 06:20:33.190,26 Jan 2024 06:32:15.246,702.057,"85","N/A",61.653,-112.191,566.534123,17.628,-115.124,551.947223,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"85","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
26 Jan 2024 17:04:15.454,26 Jan 2024 17:15:49.533,694.079,"92","N/A",17.996,-93.558,552.026631,61.519,-96.458,566.492230,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"92","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
26 Jan 2024 18:40:12.871,26 Jan 2024 18:51:10.814,657.943,"93","N/A",18.658,-117.613,552.173303,59.920,-120.362,565.980925,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"93","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
27 Jan 2024 04:42:01.667,27 Jan 2024 04:52:48.883,647.216,"99","N/A",59.657,-88.478,565.895243,19.068,-91.182,552.266410,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"99","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
27 Jan 2024 06:17:16.931,27 Jan 2024 06:28:57.725,700.794,"100","N/A",61.632,-112.356,566.527639,17.687,-115.285,551.959794,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"100","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
27 Jan 2024 17:00:57.850,27 Jan 2024 17:12:33.321,695.471,"107","N/A",17.932,-93.718,552.012748,61.543,-96.624,566.499662,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"107","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
27 Jan 2024 18:36:57.540,27 Jan 2024 18:47:53.403,655.863,"108","N/A",18.737,-117.782,552.191164,59.869,-120.523,565.964267,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"108","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
28 Jan 2024 04:38:44.209,28 Jan 2024 04:49:33.641,649.432,"114","N/A",59.711,-88.638,565.912951,18.983,-91.352,552.247013,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"114","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
28 Jan 2024 06:14:00.689,28 Jan 2024 06:25:40.181,699.491,"115","N/A",61.610,-112.522,566.520816,17.747,-115.445,551.972705,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"115","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
28 Jan 2024 16:57:40.262,28 Jan 2024 17:09:17.100,696.837,"122","N/A",17.869,-93.878,551.999124,61.566,-96.790,566.506890,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"122","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
28 Jan 2024 18:33:42.239,28 Jan 2024 18:44:35.986,653.747,"123","N/A",18.819,-117.952,552.209510,59.817,-120.684,565.947448,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"123","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
29 Jan 2024 04:35:26.763,29 Jan 2024 04:46:18.376,651.613,"129","N/A",59.764,-88.799,565.930378,18.900,-91.522,552.228004,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"129","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
29 Jan 2024 06:10:44.447,29 Jan 2024 06:22:22.629,698.182,"130","N/A",61.588,-112.688,566.513999,17.807,-115.605,551.985761,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"130","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
29 Jan 2024 16:54:22.691,29 Jan 2024 17:06:00.870,698.179,"137","N/A",17.807,-94.038,551.985761,61.588,-96.956,566.513957,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"137","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
29 Jan 2024 18:30:26.949,29 Jan 2024 18:41:18.553,651.603,"138","N/A",18.900,-118.122,552.228089,59.764,-120.844,565.930298,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"138","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
30 Jan 2024 04:32:09.330,30 Jan 2024 04:43:03.091,653.761,"144","N/A",59.817,-88.960,565.947522,18.818,-91.691,552.209361,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"144","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
30 Jan 2024 06:07:28.222,30 Jan 2024 06:19:05.054,696.832,"145","N/A",61.566,-112.854,566.506841,17.869,-115.765,551.999162,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"145","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
30 Jan 2024 16:51:05.134,30 Jan 2024 17:02:44.633,699.499,"152","N/A",17.746,-94.198,551.972644,61.610,-97.121,566.520878,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"152","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
30 Jan 2024 18:27:11.685,30 Jan 2024 18:38:01.107,649.422,"153","N/A",18.984,-118.291,552.247102,59.711,-121.005,565.912868,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"153","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
31 Jan 2024 04:28:51.910,31 Jan 2024 04:39:47.784,655.875,"159","N/A",59.869,-89.120,565.964393,18.737,-91.861,552.191092,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"159","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
31 Jan 2024 06:04:11.997,31 Jan 2024 06:15:47.469,695.472,"160","N/A",61.543,-113.019,566.499686,17.932,-115.925,552.012749,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"160","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
31 Jan 2024 16:47:47.594,31 Jan 2024 16:59:28.387,700.792,"167","N/A",17.687,-94.359,551.959794,61.632,-97.287,566.527607,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"167","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
31 Jan 2024 18:23:56.441,31 Jan 2024 18:34:43.642,647.201,"168","N/A",19.069,-118.461,552.266489,59.656,-121.166,565.895053,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"168","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
1 Feb 2024 04:25:34.502,1 Feb 2024 04:36:32.458,657.957,"174","N/A",59.920,-89.281,565.980990,18.657,-92.031,552.173159,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"174","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
1 Feb 2024 06:00:55.784,1 Feb 2024 06:12:29.865,694.081,"175","N/A",61.519,-113.185,566.492273,17.996,-116.085,552.026632,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"175","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
1 Feb 2024 16:44:30.070,1 Feb 2024 16:56:12.133,702.063,"182","N/A",17.628,-94.519,551.947187,61.653,-97.453,566.534203,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"182","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
1 Feb 2024 18:20:41.219,1 Feb 2024 18:31:26.172,644.953,"183","N/A",19.155,-118.631,552.286257,59.601,-121.326,565.877091,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"183","N/A","To Place Colorado_Springs","From Satellite Satellite551","No Parent","No Parent"
